TimeStamp,玩家位置X,玩家位置Y,玩家位置Z,玩家旋转X,玩家旋转Y,玩家旋转Z,碰撞点X,碰撞点Y,碰撞点Z,碰撞物体名称,左瞳孔直径(mm),右瞳孔直径(mm),左瞳孔X,左瞳孔Y,右瞳孔X,右瞳孔Y,左眼睁眼度,右眼睁眼度
2025-06-07_19:57:50.0552,31.2362,1.1407,0.0066,3.8022,263.0938,2.0400,24.7310,0.0000,-1.0243,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.0668,31.2364,1.1409,0.0048,3.6764,261.7249,1.7618,24.6865,0.0000,-1.1856,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.0775,31.2367,1.1413,0.0028,3.4927,260.1893,1.5667,24.5997,0.0000,-1.3673,Plane,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.0890,31.2371,1.1416,0.0007,3.3321,258.4635,1.2857,25.7838,0.2972,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.0996,31.2375,1.1419,-0.0016,3.1800,256.6934,1.0085,26.4289,0.4036,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1118,31.2381,1.1422,-0.0041,3.0434,254.6950,0.6796,26.9225,0.4766,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1221,31.2389,1.1426,-0.0069,2.8935,252.4948,0.2910,27.4684,0.5675,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1327,31.2396,1.1429,-0.0093,2.7602,250.5393,-0.0039,27.8620,0.6302,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1442,31.2408,1.1432,-0.0123,2.6323,248.2467,359.6573,28.3007,1.0642,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1554,31.2419,1.1436,-0.0151,2.4700,245.9840,359.3264,28.2693,1.3536,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1670,31.2435,1.1440,-0.0185,2.3628,243.2888,358.9012,28.6191,1.3387,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1771,31.2452,1.1443,-0.0219,2.1677,240.6069,358.4574,28.9820,1.1921,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.1887,31.2471,1.1448,-0.0250,1.9835,238.0458,358.1120,29.1317,1.3540,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9050,0.8106
2025-06-07_19:57:50.2003,31.2493,1.1452,-0.0285,1.7731,235.2065,357.7720,29.3644,1.3055,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5306,0.6014
2025-06-07_19:57:50.2108,31.2516,1.1456,-0.0318,1.5232,232.4020,357.4242,29.5547,1.3040,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5306,0.6014
2025-06-07_19:57:50.2220,31.2543,1.1462,-0.0352,1.2629,229.3388,357.1107,29.7373,1.2919,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3396,0.5295
2025-06-07_19:57:50.2326,31.2572,1.1466,-0.0386,1.0150,226.3652,356.7967,29.8946,1.2742,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3396,0.5295
2025-06-07_19:57:50.2441,31.2603,1.1469,-0.0420,0.7375,223.2962,356.4688,30.0383,1.2758,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3396,0.5295
2025-06-07_19:57:50.2553,31.2640,1.1474,-0.0449,0.4829,220.2309,356.2241,30.1687,1.2707,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5933,0.5757
2025-06-07_19:57:50.2664,31.2679,1.1478,-0.0481,0.2290,216.9348,355.9709,30.2962,1.2665,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6746,0.6381
2025-06-07_19:57:50.2776,31.2717,1.1481,-0.0508,0.0248,214.0499,355.7245,30.7174,1.2697,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7397,0.7684
2025-06-07_19:57:50.2886,31.2759,1.1487,-0.0535,359.7945,210.8736,355.4893,30.8032,1.2736,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7397,0.7684
2025-06-07_19:57:50.2996,31.2803,1.1492,-0.0562,359.5588,207.7303,355.1759,30.9409,1.2803,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7397,0.7684
2025-06-07_19:57:50.3108,31.2847,1.1497,-0.0586,359.2486,204.7852,354.9406,31.0153,1.2865,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7397,0.7684
2025-06-07_19:57:50.3219,31.2891,1.1501,-0.0610,358.8770,201.7744,354.6700,31.0331,1.2908,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7397,0.7684
2025-06-07_19:57:50.3329,31.2945,1.1507,-0.0626,358.4848,198.6273,354.5143,31.1088,1.2990,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7397,0.7684
2025-06-07_19:57:50.3445,31.2999,1.1512,-0.0644,358.1498,195.4602,354.5365,31.0989,1.2990,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8934,0.8814
2025-06-07_19:57:50.3556,31.3055,1.1520,-0.0657,357.9147,192.1070,354.4491,31.0738,1.2958,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8934,0.8814
2025-06-07_19:57:50.3671,31.3111,1.1526,-0.0672,357.6849,188.8685,354.3972,31.1510,1.2999,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8934,0.8814
2025-06-07_19:57:50.3767,31.3170,1.1529,-0.0681,357.4997,185.6512,354.3963,31.1903,1.3002,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8934,0.8814
2025-06-07_19:57:50.3884,31.3229,1.1533,-0.0686,357.3914,182.4960,354.2429,31.2835,1.3040,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9563,0.9514
2025-06-07_19:57:50.3995,31.3288,1.1535,-0.0690,357.3022,179.4504,354.2498,31.3549,1.3060,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9563,0.9514
2025-06-07_19:57:50.4111,31.3349,1.1537,-0.0692,357.2858,176.3667,354.2462,31.4978,1.3148,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9801
2025-06-07_19:57:50.4222,31.3409,1.1539,-0.0689,357.3565,173.4303,354.2184,31.6905,1.3299,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9801
2025-06-07_19:57:50.4322,31.3467,1.1541,-0.0688,357.4415,170.5337,354.1473,31.9361,1.3549,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9898
2025-06-07_19:57:50.4438,31.3523,1.1543,-0.0683,357.4487,167.9307,354.1912,32.0124,1.3593,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9898
2025-06-07_19:57:50.4554,31.3578,1.1544,-0.0671,357.6126,165.3395,354.1645,32.2626,1.3869,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9898
2025-06-07_19:57:50.4665,31.3633,1.1547,-0.0664,357.7430,162.7905,354.1690,32.4452,1.4060,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9935
2025-06-07_19:57:50.4777,31.3683,1.1548,-0.0654,357.8083,160.5976,354.2434,32.5377,1.4125,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9935
2025-06-07_19:57:50.4882,31.3736,1.1547,-0.0642,357.9348,158.4269,354.3481,32.8824,1.4580,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9821,0.9935
2025-06-07_19:57:50.4998,31.3783,1.1546,-0.0631,358.2000,156.4908,354.4935,33.1434,1.4854,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9908,0.9973
2025-06-07_19:57:50.5104,31.3828,1.1544,-0.0617,358.5040,154.7420,354.6728,33.2982,1.4919,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9941,0.9983
2025-06-07_19:57:50.5221,31.3874,1.1544,-0.0603,358.9360,152.9803,354.7603,33.4389,1.4914,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9941,0.9983
2025-06-07_19:57:50.5327,31.3913,1.1544,-0.0575,359.2870,151.4436,354.7921,33.5439,1.4907,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9962,0.9989
2025-06-07_19:57:50.5442,31.3955,1.1546,-0.0563,359.2693,149.9687,354.8828,33.6857,1.5082,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9976,0.9993
2025-06-07_19:57:50.5554,31.3994,1.1550,-0.0542,359.9362,148.4827,355.0943,33.8401,1.4938,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9976,0.9993
2025-06-07_19:57:50.5666,31.4035,1.1555,-0.0525,0.1066,147.1328,355.3365,33.9504,1.4924,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9994
2025-06-07_19:57:50.5771,31.4074,1.1560,-0.0510,0.4121,145.7826,355.7255,33.7638,1.4452,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9981,0.9994
2025-06-07_19:57:50.5887,31.4109,1.1566,-0.0489,0.7091,144.5779,356.0128,33.8117,1.4302,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9998
2025-06-07_19:57:50.5993,31.4144,1.1570,-0.0471,0.9504,143.5893,356.2262,33.9246,1.4251,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9998
2025-06-07_19:57:50.6113,31.4178,1.1573,-0.0454,1.0997,142.5163,356.5635,33.6973,1.3859,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9998
2025-06-07_19:57:50.6214,31.4207,1.1577,-0.0427,1.3077,141.4553,356.8875,33.8112,1.3797,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9999
2025-06-07_19:57:50.6330,31.4236,1.1579,-0.0410,1.3883,140.5475,357.1835,33.9150,1.3779,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9996,0.9999
2025-06-07_19:57:50.6442,31.4265,1.1583,-0.0392,1.9627,139.6691,357.6264,33.7251,1.2195,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
2025-06-07_19:57:50.6554,31.4288,1.1584,-0.0368,2.2242,138.7701,357.8429,33.5995,1.1566,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
2025-06-07_19:57:50.6666,31.4316,1.1585,-0.0350,2.3624,137.9338,358.0767,33.5215,1.1097,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,1.0000
2025-06-07_19:57:50.6835,31.4355,1.1587,-0.0321,2.1501,136.5876,358.1259,33.6459,1.1162,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9998,1.0000
2025-06-07_19:57:50.6940,31.4374,1.1591,-0.0296,2.7698,135.7276,358.9324,33.5146,1.0237,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-06-07_19:57:50.7056,31.4397,1.1595,-0.0279,3.2786,134.9075,359.4444,33.4767,0.9581,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-06-07_19:57:50.7168,31.4416,1.1600,-0.0258,3.4589,134.2224,359.6783,33.5229,0.9297,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-06-07_19:57:50.7385,31.4454,1.1608,-0.0228,3.6750,132.9535,359.6576,33.7817,0.8655,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9999,1.0000
2025-06-07_19:57:50.7500,31.4471,1.1614,-0.0211,3.6226,132.2721,359.6944,34.3105,0.7539,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.7717,31.4504,1.1624,-0.0183,3.6428,130.9797,359.9784,34.6167,0.6939,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.7839,31.4514,1.1627,-0.0171,3.5509,130.4939,0.3365,34.9000,0.6393,-1.2677,墙,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.8056,31.4535,1.1630,-0.0149,3.4988,129.6596,0.5736,34.9000,0.5367,-1.1249,墙,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.8172,31.4539,1.1632,-0.0137,3.5366,129.3601,0.6526,34.9000,0.5340,-1.1046,墙,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.8273,31.4545,1.1632,-0.0131,3.6145,129.1704,0.8404,34.9000,0.4712,-1.1438,墙,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.8494,31.4554,1.1634,-0.0121,3.7270,129.0387,0.8272,34.9000,0.4563,-1.1499,墙,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.8601,31.4548,1.1632,-0.0118,3.6185,129.2288,0.4989,34.9000,0.4774,-1.1877,墙,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.8834,31.4540,1.1626,-0.0114,3.6511,129.6283,0.6159,34.6689,0.5315,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.8945,31.4538,1.1624,-0.0115,3.6551,129.8605,0.9753,34.5613,0.5276,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9060,31.4529,1.1622,-0.0120,3.7851,130.4097,1.2296,34.4042,0.5420,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9166,31.4523,1.1621,-0.0120,3.7297,130.7247,1.2931,34.2592,0.5687,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9271,31.4514,1.1619,-0.0122,3.6462,131.2009,1.0508,34.2005,0.5866,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9386,31.4500,1.1615,-0.0129,3.6786,131.9543,0.9273,34.0510,0.6111,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9495,31.4483,1.1611,-0.0134,3.5130,132.7253,0.6443,33.9229,0.6411,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9610,31.4466,1.1608,-0.0139,3.3399,133.5517,0.9391,33.8106,0.6642,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9728,31.4441,1.1609,-0.0151,3.1821,134.8626,1.1386,33.6796,0.6898,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9837,31.4416,1.1614,-0.0161,3.0825,136.1378,1.3571,33.5344,0.7130,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:50.9947,31.4391,1.1618,-0.0172,2.9505,137.4086,1.4139,33.4314,0.7333,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0054,31.4361,1.1623,-0.0188,2.7774,139.0982,1.4160,33.3021,0.7598,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0166,31.4324,1.1628,-0.0204,2.5909,141.1240,1.5070,33.1552,0.7872,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0276,31.4283,1.1634,-0.0225,2.3939,143.4771,1.7327,33.0136,0.8128,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0388,31.4246,1.1639,-0.0244,2.3600,145.7771,1.8741,32.8894,0.8301,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0494,31.4198,1.1644,-0.0263,2.1836,148.5596,2.2173,32.7440,0.8515,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0606,31.4150,1.1650,-0.0284,1.9523,151.3446,2.2226,32.6191,0.8740,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0722,31.4100,1.1656,-0.0305,1.7432,154.2974,2.1443,32.5040,0.8906,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.0936,31.3984,1.1663,-0.0342,1.3116,160.9300,1.7829,32.2627,0.9280,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.1066,31.3926,1.1664,-0.0358,1.1298,164.2042,1.6179,32.1446,0.9439,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.1273,31.3789,1.1666,-0.0386,0.8194,171.6863,1.7558,31.7148,1.1037,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,1.0000,1.0000
2025-06-07_19:57:51.1388,31.3723,1.1669,-0.0399,0.8042,175.3537,1.8902,31.5942,1.1240,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8000,1.0000
2025-06-07_19:57:51.1494,31.3647,1.1670,-0.0407,0.4625,179.4942,1.9743,31.4862,1.1368,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5120,0.6400
2025-06-07_19:57:51.1721,31.3526,1.1666,-0.0410,0.4717,186.1797,2.6393,31.3265,1.1351,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.5120,0.6400
2025-06-07_19:57:51.1832,31.3477,1.1665,-0.0408,0.2842,189.0082,2.7144,31.2592,1.1388,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.3277,0.4096
2025-06-07_19:57:51.1937,31.3381,1.1660,-0.0399,0.1157,194.5895,3.0593,31.1249,1.1411,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1074,0.1342
2025-06-07_19:57:51.2058,31.3311,1.1657,-0.0388,0.1919,198.6869,3.3120,31.0234,1.1382,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1074,0.1342
2025-06-07_19:57:51.2166,31.3210,1.1653,-0.0367,359.8975,204.5087,3.6191,30.8727,1.1432,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1074,0.1342
2025-06-07_19:57:51.2715,31.2901,1.1638,-0.0240,0.4725,224.5315,4.2075,30.2356,1.1184,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.2235
2025-06-07_19:57:51.2835,31.2850,1.1637,-0.0207,0.5329,228.2600,4.0003,30.0798,1.1141,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.2235
2025-06-07_19:57:51.2947,31.2797,1.1631,-0.0178,0.4593,232.1199,3.9765,29.8973,1.1124,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.2235
2025-06-07_19:57:51.3053,31.2752,1.1625,-0.0140,0.6338,235.9642,3.9702,29.4438,1.1060,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1479,0.3872
2025-06-07_19:57:51.3169,31.2713,1.1616,-0.0101,0.5936,239.7251,4.1393,29.1509,1.1006,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1479,0.3872
2025-06-07_19:57:51.3269,31.2673,1.1610,-0.0065,0.7968,243.3342,4.2561,28.4907,1.0850,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.1479,0.3872
2025-06-07_19:57:51.3391,31.2639,1.1605,-0.0028,0.8055,246.7060,4.4600,26.3275,1.0840,-1.4000,墙  (2),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.4905,0.6349
2025-06-07_19:57:51.3602,31.2581,1.1598,0.0043,0.6981,252.7726,4.8498,23.1729,1.0695,-0.9121,广告牌1,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.6138,0.6349
2025-06-07_19:57:51.3720,31.2556,1.1595,0.0080,0.5491,255.6031,5.1425,23.0000,1.1200,-0.2552,墙体,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.7278,0.7663
2025-06-07_19:57:51.3837,31.2535,1.1591,0.0112,0.3706,258.0988,5.4625,23.0000,1.1812,0.3952,墙体,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8258,0.8504
2025-06-07_19:57:51.4054,31.2496,1.1585,0.0172,0.3657,262.7749,5.8435,23.1729,1.2030,1.1400,广告牌2,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8885,0.9043
2025-06-07_19:57:51.4166,31.2476,1.1581,0.0198,0.3098,264.9954,5.8988,23.1729,1.2262,1.6062,广告牌2,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.8885,0.9043
2025-06-07_19:57:51.4277,31.2457,1.1578,0.0225,0.2491,267.0633,5.9005,26.1725,1.2133,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9108,0.9234
2025-06-07_19:57:51.4383,31.2444,1.1571,0.0248,0.2389,268.9386,5.9282,26.7999,1.2077,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9108,0.9234
2025-06-07_19:57:51.4496,31.2426,1.1564,0.0272,0.2850,270.8592,5.9990,27.4289,1.2016,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9108,0.9234
2025-06-07_19:57:51.4612,31.2415,1.1556,0.0292,0.3838,272.3416,6.1101,27.6433,1.1900,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9287,0.9686
2025-06-07_19:57:51.4839,31.2389,1.1540,0.0328,0.4390,275.0079,6.2975,27.7754,1.1723,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9287,0.9686
2025-06-07_19:57:51.4940,31.2377,1.1533,0.0344,0.5087,276.0541,6.2506,27.3076,1.1411,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9766,0.9918
2025-06-07_19:57:51.5167,31.2356,1.1518,0.0370,0.6185,278.0663,5.9961,27.3866,1.1153,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9766,0.9918
2025-06-07_19:57:51.5388,31.2333,1.1501,0.0390,1.1326,279.5154,5.8573,26.2015,1.0000,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9904,0.9966
2025-06-07_19:57:51.5504,31.2324,1.1493,0.0399,1.3476,280.1031,5.8778,25.8676,0.9543,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9939,0.9978
2025-06-07_19:57:51.5605,31.2311,1.1484,0.0408,1.5508,280.5033,5.8271,26.0335,0.9399,1.4000,墙 (1),0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9939,0.9978
2025-06-07_19:57:51.5722,31.2303,1.1477,0.0412,1.6222,280.6876,5.6790,23.1729,0.7666,1.4587,广告牌2,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9939,0.9978
2025-06-07_19:57:51.5938,31.2281,1.1469,0.0420,1.7605,281.0456,5.4101,23.1729,0.7317,1.3460,广告牌2,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9969,0.9989
2025-06-07_19:57:51.6059,31.2271,1.1465,0.0423,1.8225,281.0922,5.2718,23.1729,0.6981,1.0618,广告牌2,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9987,0.9995
2025-06-07_19:57:51.6169,31.2259,1.1461,0.0425,1.8741,281.1082,5.2106,23.1729,0.6700,0.8236,广告牌2,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9997
2025-06-07_19:57:51.6391,31.2238,1.1455,0.0427,1.8232,281.0079,4.9834,23.0000,0.6607,0.7120,墙体,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9992,0.9997
2025-06-07_19:57:51.6502,31.2228,1.1452,0.0426,1.7844,280.9379,4.8175,23.0000,0.6537,0.5146,墙体,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9998
2025-06-07_19:57:51.6723,31.2209,1.1446,0.0422,1.6470,280.5773,4.5621,23.0000,0.6722,0.3913,墙体,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9995,0.9998
2025-06-07_19:57:51.6825,31.2202,1.1445,0.0418,1.5460,280.2964,4.5509,23.0000,0.6891,0.3901,墙体,0.0000,0.0000,0.5000,0.5000,0.5000,0.5000,0.9997,0.9999
